edit,parameterization,condition,mode,role,stratum,n,source_groups,semantic_group_mean,semantic_micro,semantic_den,exact_group_mean,exact_micro,exact_den,token_parity_group_mean,token_parity_micro,token_parity_den,kl_group_mean,kl_micro,kl_den,base_correct_group_mean,base_correct_micro,base_correct_den,base_correct_preserved_group_mean,base_correct_preserved_micro,base_correct_preserved_den,base_correct_damage_group_mean,base_correct_damage_micro,base_correct_damage_den,base_wrong_became_correct_group_mean,base_wrong_became_correct_micro,base_wrong_became_correct_den,base_wrong_changed_group_mean,base_wrong_changed_micro,base_wrong_changed_den,target_consistency_group_mean,target_consistency_micro,target_consistency_den,fixed_on_group_mean,fixed_on_micro,fixed_on_den,source_unknown_group_mean,source_unknown_micro,source_unknown_den
15,L16,W1_KL_10,FIXED_ROUTER,formal_development,T2G,4,1,0.0,0.0,4,0.0,0.0,4,0.5,0.5,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.5,0.5,4,0.0,0.0,4,0.75,0.75,4,0.0,0.0,4
15,L16,W1_KL_10,FIXED_ROUTER,native,positive,1,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,,,0,0.0,0.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1
15,L16,W1_KL_10,FORCED_ON,calibration,H,16,4,0.1875,0.1875,16,0.0,0.0,16,0.625,0.625,16,0.009208808492985554,0.009208808492985554,16,0.125,0.125,16,0.0,0.0,2,1.0,1.0,2,0.1875,0.21428571428571427,14,0.3125,0.2857142857142857,14,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
15,L16,W1_KL_10,FORCED_ON,calibration,U,16,16,0.375,0.375,16,0.0,0.0,16,0.625,0.625,16,0.002574615788034862,0.002574615788034862,16,0.375,0.375,16,1.0,1.0,6,0.0,0.0,6,0.0,0.0,10,0.6,0.6,10,0.1875,0.1875,16,0.0,0.0,16,0.0,0.0,16
15,L16,W1_KL_10,FORCED_ON,calibration,positive,4,1,0.5,0.5,4,0.5,0.5,4,0.5,0.5,4,,,0,0.0,0.0,4,,,0,,,0,0.5,0.5,4,0.5,0.5,4,0.5,0.5,4,1.0,1.0,4,0.0,0.0,4
15,L16,W1_KL_10,FORCED_ON,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,0.95,0.95,20,0.006482935472740791,0.006482935472740791,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.05,0.05,20,0.0,0.0,20,0.05,0.05,20,0.0,0.0,20
15,L16,W1_KL_10,FORCED_ON,evaluation,U,15,15,0.3333333333333333,0.3333333333333333,15,0.0,0.0,15,0.4,0.4,15,0.0043864282740590475,0.0043864282740590475,15,0.4,0.4,15,0.6666666666666666,0.6666666666666666,6,0.3333333333333333,0.3333333333333333,6,0.1111111111111111,0.1111111111111111,9,0.4444444444444444,0.4444444444444444,9,0.2,0.2,15,0.0,0.0,15,0.0,0.0,15
15,L16,W1_KL_10,FORCED_ON,evaluation,positive,4,1,0.25,0.25,4,0.25,0.25,4,0.75,0.75,4,,,0,0.0,0.0,4,,,0,,,0,0.25,0.25,4,0.25,0.25,4,0.25,0.25,4,1.0,1.0,4,0.0,0.0,4
15,L16,W1_KL_10,FORCED_ON,fit,H,20,4,0.05,0.05,20,0.0,0.0,20,0.9,0.9,20,0.0016859579060110263,0.0016859579060110263,20,0.05,0.05,20,1.0,1.0,1,0.0,0.0,1,0.0,0.0,19,0.1,0.10526315789473684,19,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
15,L16,W1_KL_10,FORCED_ON,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,0.375,0.375,16,0.002931568540589069,0.002931568540589069,16,0.1875,0.1875,16,0.6666666666666666,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,13,0.5384615384615384,0.5384615384615384,13,0.0625,0.0625,16,0.0,0.0,16,0.0,0.0,16
15,L16,W1_KL_10,FORCED_ON,fit,positive,5,1,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,,,0,0.0,0.0,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,0.0,0.0,5
15,L16,W1_KL_10,FORCED_ON,formal_development,T1G,2,2,0.0,0.0,2,0.0,0.0,2,1.0,1.0,2,,,0,0.0,0.0,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2
15,L16,W1_KL_10,FORCED_ON,formal_development,T1L,5,5,0.6,0.6,5,0.0,0.0,5,0.6,0.6,5,,,0,0.6,0.6,5,1.0,1.0,3,0.0,0.0,3,0.0,0.0,2,1.0,1.0,2,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
15,L16,W1_KL_10,FORCED_ON,formal_development,T2G,4,1,0.0,0.0,4,0.0,0.0,4,0.25,0.25,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.75,0.75,4,0.0,0.0,4,0.75,0.75,4,0.0,0.0,4
15,L16,W1_KL_10,FORCED_ON,native,positive,1,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,,,0,0.0,0.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1
15,L16,W2_GROUP_CONSTRAINED,DISABLED,calibration,H,16,4,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,DISABLED,calibration,U,16,16,0.375,0.375,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.375,0.375,16,1.0,1.0,6,0.0,0.0,6,0.0,0.0,10,0.0,0.0,10,0.1875,0.1875,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,DISABLED,calibration,positive,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,DISABLED,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.05,0.05,20,0.05,0.05,20,0.0,0.0,20
15,L16,W2_GROUP_CONSTRAINED,DISABLED,evaluation,U,15,15,0.4,0.4,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.4,0.4,15,1.0,1.0,6,0.0,0.0,6,0.0,0.0,9,0.0,0.0,9,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,0.0,0.0,15
15,L16,W2_GROUP_CONSTRAINED,DISABLED,evaluation,positive,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,DISABLED,fit,H,20,4,0.05,0.05,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.05,0.05,20,1.0,1.0,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0,19,0.05,0.05,20,0.0,0.0,20,0.0,0.0,20
15,L16,W2_GROUP_CONSTRAINED,DISABLED,fit,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.0625,0.0625,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,DISABLED,fit,positive,5,1,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,,,0,0.0,0.0,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,0.0,0.0,5
15,L16,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T1G,2,2,0.0,0.0,2,0.0,0.0,2,1.0,1.0,2,,,0,0.0,0.0,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2
15,L16,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T1L,5,5,0.6,0.6,5,0.0,0.0,5,1.0,1.0,5,,,0,0.6,0.6,5,1.0,1.0,3,0.0,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
15,L16,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T2G,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.75,0.75,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,DISABLED,native,positive,1,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,,,0,0.0,0.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,H,16,4,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,U,16,16,0.375,0.375,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.375,0.375,16,1.0,1.0,6,0.0,0.0,6,0.0,0.0,10,0.0,0.0,10,0.1875,0.1875,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,0.95,0.95,20,0.012428963184356689,0.012428963184356689,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.05,0.05,20,0.1,0.1,20,0.05,0.05,20,0.0,0.0,20
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,U,15,15,0.4,0.4,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.4,0.4,15,1.0,1.0,6,0.0,0.0,6,0.0,0.0,9,0.0,0.0,9,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,0.0,0.0,15
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,H,20,4,0.05,0.05,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.05,0.05,20,1.0,1.0,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0,19,0.05,0.05,20,0.0,0.0,20,0.0,0.0,20
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.0625,0.0625,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,positive,5,1,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,formal_development,T1G,2,2,0.0,0.0,2,0.0,0.0,2,1.0,1.0,2,,,0,0.0,0.0,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,formal_development,T1L,5,5,0.6,0.6,5,0.0,0.0,5,1.0,1.0,5,,,0,0.6,0.6,5,1.0,1.0,3,0.0,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,formal_development,T2G,4,1,0.75,0.75,4,0.75,0.75,4,0.25,0.25,4,,,0,0.0,0.0,4,,,0,,,0,0.75,0.75,4,0.75,0.75,4,0.75,0.75,4,0.75,0.75,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,FIXED_ROUTER,native,positive,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,0.0,0.0,16,0.18899432849138975,0.18899432849138975,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.25,0.14285714285714285,14,1.0,1.0,14,0.5,0.5,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,calibration,U,16,16,0.375,0.375,16,0.0,0.0,16,0.4375,0.4375,16,0.004704393810243346,0.004704393810243346,16,0.375,0.375,16,1.0,1.0,6,0.0,0.0,6,0.0,0.0,10,0.5,0.5,10,0.1875,0.1875,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,calibration,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.17297688573598863,0.17297688573598863,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,1.0,1.0,20,0.55,0.55,20,0.05,0.05,20,0.0,0.0,20
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,U,15,15,0.3333333333333333,0.3333333333333333,15,0.0,0.0,15,0.2,0.2,15,0.006729278985100488,0.006729278985100488,15,0.4,0.4,15,0.6666666666666666,0.6666666666666666,6,0.3333333333333333,0.3333333333333333,6,0.1111111111111111,0.1111111111111111,9,0.7777777777777778,0.7777777777777778,9,0.2,0.2,15,0.0,0.0,15,0.0,0.0,15
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,fit,H,20,4,0.05,0.05,20,0.0,0.0,20,0.2,0.2,20,0.09964261604472995,0.09964261604472995,20,0.05,0.05,20,1.0,1.0,1,0.0,0.0,1,0.0,0.0,19,0.8375,0.8421052631578947,19,0.65,0.65,20,0.0,0.0,20,0.0,0.0,20
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,fit,U,16,16,0.1875,0.1875,16,0.0,0.0,16,0.4375,0.4375,16,0.005096101414892473,0.005096101414892473,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.5384615384615384,0.5384615384615384,13,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,fit,positive,5,1,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,formal_development,T1G,2,2,1.0,1.0,2,1.0,1.0,2,0.0,0.0,2,,,0,0.0,0.0,2,,,0,,,0,1.0,1.0,2,1.0,1.0,2,1.0,1.0,2,0.0,0.0,2,0.0,0.0,2
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,formal_development,T1L,5,5,0.4,0.4,5,0.4,0.4,5,0.0,0.0,5,,,0,0.6,0.6,5,0.0,0.0,3,1.0,1.0,3,1.0,1.0,2,1.0,1.0,2,1.0,1.0,5,0.0,0.0,5,0.0,0.0,5
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,formal_development,T2G,4,1,0.75,0.75,4,0.75,0.75,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,0.75,0.75,4,1.0,1.0,4,0.75,0.75,4,0.75,0.75,4,0.0,0.0,4
15,L16,W2_GROUP_CONSTRAINED,FORCED_ON,native,positive,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1
15,P4,W0_TASK_ONLY,DISABLED,calibration,H,16,4,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
15,P4,W0_TASK_ONLY,DISABLED,calibration,U,16,16,0.375,0.375,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.375,0.375,16,1.0,1.0,6,0.0,0.0,6,0.0,0.0,10,0.0,0.0,10,0.1875,0.1875,16,0.0,0.0,16,0.0,0.0,16
15,P4,W0_TASK_ONLY,DISABLED,calibration,positive,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,0.0,0.0,4
15,P4,W0_TASK_ONLY,DISABLED,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.05,0.05,20,0.05,0.05,20,0.0,0.0,20
15,P4,W0_TASK_ONLY,DISABLED,evaluation,U,15,15,0.4,0.4,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.4,0.4,15,1.0,1.0,6,0.0,0.0,6,0.0,0.0,9,0.0,0.0,9,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,0.0,0.0,15
15,P4,W0_TASK_ONLY,DISABLED,evaluation,positive,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,0.0,0.0,4
15,P4,W0_TASK_ONLY,DISABLED,fit,H,20,4,0.05,0.05,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.05,0.05,20,1.0,1.0,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0,19,0.05,0.05,20,0.0,0.0,20,0.0,0.0,20
15,P4,W0_TASK_ONLY,DISABLED,fit,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.0625,0.0625,16,0.0,0.0,16,0.0,0.0,16
15,P4,W0_TASK_ONLY,DISABLED,fit,positive,5,1,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,,,0,0.0,0.0,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,0.0,0.0,5
15,P4,W0_TASK_ONLY,DISABLED,formal_development,T1G,2,2,0.0,0.0,2,0.0,0.0,2,1.0,1.0,2,,,0,0.0,0.0,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2
15,P4,W0_TASK_ONLY,DISABLED,formal_development,T1L,5,5,0.6,0.6,5,0.0,0.0,5,1.0,1.0,5,,,0,0.6,0.6,5,1.0,1.0,3,0.0,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
15,P4,W0_TASK_ONLY,DISABLED,formal_development,T2G,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.75,0.75,4,0.0,0.0,4
15,P4,W0_TASK_ONLY,DISABLED,native,positive,1,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,,,0,0.0,0.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1
15,P4,W0_TASK_ONLY,FIXED_ROUTER,calibration,H,16,4,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
15,P4,W0_TASK_ONLY,FIXED_ROUTER,calibration,U,16,16,0.375,0.375,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.375,0.375,16,1.0,1.0,6,0.0,0.0,6,0.0,0.0,10,0.0,0.0,10,0.1875,0.1875,16,0.0,0.0,16,0.0,0.0,16
15,P4,W0_TASK_ONLY,FIXED_ROUTER,calibration,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
15,P4,W0_TASK_ONLY,FIXED_ROUTER,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,0.95,0.95,20,0.03107031583786011,0.03107031583786011,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.05,0.05,20,0.1,0.1,20,0.05,0.05,20,0.0,0.0,20
15,P4,W0_TASK_ONLY,FIXED_ROUTER,evaluation,U,15,15,0.4,0.4,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.4,0.4,15,1.0,1.0,6,0.0,0.0,6,0.0,0.0,9,0.0,0.0,9,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,0.0,0.0,15
15,P4,W0_TASK_ONLY,FIXED_ROUTER,evaluation,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
15,P4,W0_TASK_ONLY,FIXED_ROUTER,fit,H,20,4,0.05,0.05,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.05,0.05,20,1.0,1.0,1,0.0,0.0,1,0.0,0.0,19,0.0,0.0,19,0.05,0.05,20,0.0,0.0,20,0.0,0.0,20
15,P4,W0_TASK_ONLY,FIXED_ROUTER,fit,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.0625,0.0625,16,0.0,0.0,16,0.0,0.0,16
15,P4,W0_TASK_ONLY,FIXED_ROUTER,fit,positive,5,1,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5
15,P4,W0_TASK_ONLY,FIXED_ROUTER,formal_development,T1G,2,2,0.0,0.0,2,0.0,0.0,2,1.0,1.0,2,,,0,0.0,0.0,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2
15,P4,W0_TASK_ONLY,FIXED_ROUTER,formal_development,T1L,5,5,0.6,0.6,5,0.0,0.0,5,1.0,1.0,5,,,0,0.6,0.6,5,1.0,1.0,3,0.0,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
15,P4,W0_TASK_ONLY,FIXED_ROUTER,formal_development,T2G,4,1,0.75,0.75,4,0.75,0.75,4,0.25,0.25,4,,,0,0.0,0.0,4,,,0,,,0,0.75,0.75,4,0.75,0.75,4,0.75,0.75,4,0.75,0.75,4,0.0,0.0,4
15,P4,W0_TASK_ONLY,FIXED_ROUTER,native,positive,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1
15,P4,W0_TASK_ONLY,FORCED_ON,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,0.0,0.0,16,0.550835445523262,0.550835445523262,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.25,0.14285714285714285,14,1.0,1.0,14,0.5,0.5,16,0.0,0.0,16,0.0,0.0,16
15,P4,W0_TASK_ONLY,FORCED_ON,calibration,U,16,16,0.1875,0.1875,16,0.0,0.0,16,0.1875,0.1875,16,0.020863903569988906,0.020863903569988906,16,0.375,0.375,16,0.5,0.5,6,0.5,0.5,6,0.0,0.0,10,0.8,0.8,10,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
15,P4,W0_TASK_ONLY,FORCED_ON,calibration,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
15,P4,W0_TASK_ONLY,FORCED_ON,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.5810606688261032,0.5810606688261032,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,1.0,1.0,20,0.6,0.6,20,0.05,0.05,20,0.0,0.0,20
15,P4,W0_TASK_ONLY,FORCED_ON,evaluation,U,15,15,0.13333333333333333,0.13333333333333333,15,0.0,0.0,15,0.0,0.0,15,0.031442409629623094,0.031442409629623094,15,0.4,0.4,15,0.16666666666666666,0.16666666666666666,6,0.8333333333333334,0.8333333333333334,6,0.1111111111111111,0.1111111111111111,9,1.0,1.0,9,0.13333333333333333,0.13333333333333333,15,0.0,0.0,15,0.0,0.0,15
15,P4,W0_TASK_ONLY,FORCED_ON,evaluation,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
15,P4,W0_TASK_ONLY,FORCED_ON,fit,H,20,4,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.5910174876451493,0.5910174876451493,20,0.05,0.05,20,0.0,0.0,1,1.0,1.0,1,0.0,0.0,19,1.0,1.0,19,0.8,0.8,20,0.0,0.0,20,0.0,0.0,20
15,P4,W0_TASK_ONLY,FORCED_ON,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16,0.024425992072792724,0.024425992072792724,16,0.1875,0.1875,16,0.6666666666666666,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,13,1.0,1.0,13,0.25,0.25,16,0.0,0.0,16,0.0,0.0,16
