cohort,track,prefix,role,stratum,strict_role,candidate,control,mode,control_mode,metric,paired_inputs,paired_edits,source_images,patients,delta,ci_low,ci_high,input_delta_micro,image_cluster_delta,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,sensitivity_scope,bootstrap_draws,bootstrap_seed
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,fpr,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,R0,R0,semantic,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,R0,R0,v4_primary,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,R0,R0,base_correct_damage,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,R0,R0,base_wrong_became_correct,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,R0,R0,base_wrong_changed,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,R0,R0,fpr,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,semantic,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,v4_primary,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,fpr,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,R0,R0,semantic,23,6,6,UNKNOWN,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.30434782608695654,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.3666666666666667,-0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,R0,R0,v4_primary,23,6,6,UNKNOWN,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.30434782608695654,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.3666666666666667,-0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,R0,R0,base_wrong_became_correct,23,6,6,UNKNOWN,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.30434782608695654,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.3666666666666667,-0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,R0,R0,base_wrong_changed,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,semantic,23,6,6,UNKNOWN,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.30434782608695654,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.3666666666666667,-0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,v4_primary,23,6,6,UNKNOWN,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.30434782608695654,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.3666666666666667,-0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,23,6,6,UNKNOWN,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.30434782608695654,-0.3055555555555556,-0.4305555555555556,-0.16666666666666666,-0.3666666666666667,-0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,R0,R0,semantic,23,6,6,UNKNOWN,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.21739130434782608,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.16666666666666666,0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,R0,R0,v4_primary,23,6,6,UNKNOWN,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.21739130434782608,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.16666666666666666,0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,R0,R0,base_wrong_became_correct,23,6,6,UNKNOWN,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.21739130434782608,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.16666666666666666,0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,R0,R0,base_wrong_changed,23,6,6,UNKNOWN,0.09722222222222222,0.0,0.20833333333333334,0.08695652173913043,0.09722222222222222,0.0,0.20833333333333334,0.05,0.11666666666666667,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,semantic,23,6,6,UNKNOWN,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.21739130434782608,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.16666666666666666,0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,v4_primary,23,6,6,UNKNOWN,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.21739130434782608,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.16666666666666666,0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,23,6,6,UNKNOWN,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.21739130434782608,0.2222222222222222,0.08333333333333333,0.3611111111111111,0.16666666666666666,0.26666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,23,6,6,UNKNOWN,0.09722222222222222,0.0,0.20833333333333334,0.08695652173913043,0.09722222222222222,0.0,0.20833333333333334,0.05,0.11666666666666667,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,R0,R0,semantic,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,R0,R0,v4_primary,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,R0,R0,base_correct_damage,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,R0,R0,base_wrong_became_correct,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,R0,R0,base_wrong_changed,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,R0,R0,fpr,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,semantic,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,v4_primary,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,fpr,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,R0,R0,semantic,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,R0,R0,v4_primary,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,R0,R0,base_correct_damage,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,R0,R0,base_wrong_became_correct,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,R0,R0,base_wrong_changed,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,R0,R0,fpr,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,semantic,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,v4_primary,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,fpr,2,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,R0,R0,semantic,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,R0,R0,base_wrong_became_correct,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,R0,R0,base_wrong_changed,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,semantic,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,R0,R0,semantic,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,R0,R0,base_wrong_became_correct,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,R0,R0,base_wrong_changed,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,semantic,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,semantic,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,v4_primary,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,base_wrong_became_correct,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,base_wrong_changed,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,semantic,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,v4_primary,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,semantic,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,v4_primary,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,base_wrong_became_correct,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,base_wrong_changed,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,semantic,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,v4_primary,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
