cohort,edit,endpoint_selector,fit_positive_ce,method,native_ce,step,update_norm_from_a2,H_raw_kl,H_normalized_kl,U_raw_kl,U_normalized_kl
OLD_STAGE3_COMMON7,143,False,0.0003790076370933093,W0,0.00033823607373051345,80,1.2249510864788165,0.8150146007537842,1.3102392680654094,0.053253873717039824,1.1611984140167046
OLD_STAGE3_COMMON7,143,False,0.00024757218488957733,W0,0.00023073170450516045,160,1.4155742828939708,0.8666438162326813,1.3932397755867434,0.057506266981363297,1.2539216652968785
OLD_STAGE3_COMMON7,143,False,0.00019272457939223386,W0,0.0001899088965728879,320,8.576416485064376,0.9267948865890503,1.4899402449086288,0.06567048979923129,1.431942190867657
OLD_STAGE3_COMMON7,143,False,0.005319518968462944,W01,0.004663002677261829,0,0.0,0.6220349371433258,1.0,0.045861131977289915,1.0
OLD_STAGE3_COMMON7,143,False,0.001935222651809454,W01,0.0007742479210719466,80,2.696809702521442,0.47462545335292816,0.7630205716942996,0.013144498690962791,0.2866152256658612
OLD_STAGE3_COMMON7,143,False,0.0010512714652577415,W01,0.000953089795075357,160,10.757506865548637,0.3878917843103409,0.6235852058273779,0.006598083535209298,0.14387092622302955
OLD_STAGE3_COMMON7,143,False,0.0004443048528628424,W01,0.0011635140981525183,320,10.39190235532511,0.2814238518476486,0.4524245103339019,0.0036398990196175873,0.07936784075500007
OLD_STAGE3_COMMON7,143,False,0.005319518968462944,W1,0.004663002677261829,0,0.0,0.6220349371433258,1.0,0.045861131977289915,1.0
OLD_STAGE3_COMMON7,143,False,0.013799803564324975,W1,0.004710013512521982,80,3.065297503422598,0.28872448205947876,0.46416119870281897,0.009544459637254477,0.208116529744203
OLD_STAGE3_COMMON7,143,False,0.007341156364418566,W1,0.0073152510449290276,160,3.8746547295198095,0.22021141648292542,0.3540177622405565,0.005193842283915728,0.11325150644968117
OLD_STAGE3_COMMON7,143,False,0.002465460915118456,W1,0.009107054211199284,320,13.075120751110418,0.134551003575325,0.2163077916382734,0.0027779041847679764,0.060572080648675954
OLD_STAGE3_COMMON7,168,False,0.010686232009902596,W0,0.006569522432982922,0,0.0,0.5516619235277176,1.0,0.016693406117459137,1.0
OLD_STAGE3_COMMON7,168,False,0.0006099867314333096,W0,0.0003489972441457212,80,6.889323948796134,0.7528320550918579,1.3646619840603025,0.016211470899482567,0.9711302046697032
OLD_STAGE3_COMMON7,168,False,0.0003285519342171028,W0,0.00018681620713323355,160,7.021527695687983,0.8014827370643616,1.4528512896795787,0.016069174123307068,0.9626060739336352
OLD_STAGE3_COMMON7,168,False,0.00021437015311676078,W0,0.00012103030167054385,320,7.106148445320929,0.8426508009433746,1.5274768205042462,0.016126665597160656,0.9660500369840195
OLD_STAGE3_COMMON7,168,False,0.010686232009902596,W01,0.006569522432982922,0,0.0,0.5516619235277176,1.0,0.016693406117459137,1.0
OLD_STAGE3_COMMON7,168,False,0.0021783039264846593,W01,0.0007289752829819918,80,6.326515867846508,0.4527183324098587,0.8206445163277839,0.007017172019307812,0.42035591597863065
OLD_STAGE3_COMMON7,168,False,0.0015080339508131146,W01,0.0007010085391812027,160,6.299302909463455,0.33573056012392044,0.6085802659299397,0.004294664443780978,0.25726711574394134
OLD_STAGE3_COMMON7,168,False,0.0006159746262710541,W01,0.0010458894539624453,320,10.011846397544673,0.20107698068022728,0.3644931290425093,0.0023156811366789043,0.13871831311028862
OLD_STAGE3_COMMON7,168,False,0.010686232009902596,W1,0.006569522432982922,0,0.0,0.5516619235277176,1.0,0.016693406117459137,1.0
